"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","FINANCIAL_SECTOR","UNIT_MEASURE","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","DERIVATION_TYPE","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","FINANCIAL_SECTOR_LABEL","UNIT_MEASURE_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","DERIVATION_TYPE_LABEL"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M08","60.58853347887898","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M09","59.81254111851404","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M10","59.20418679838949","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M11","58.51914410199468","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M12","57.42687462279707","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2010-Q1","57.46538912175854","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2010-Q2","58.2826664097971","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2010-Q3","58.43110782952694","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2010-Q4","56.77801095515476","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011-Q1","47.35896348437769","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011-Q2","50.58077813801039","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011-Q3","53.54378166315347","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2011-Q4","53.36820450158972","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012-Q1","57.07030613686732","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012-Q2","57.61823850364681","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012-Q3","60.07988004058215","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2012-Q4","60.95856236582207","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013-Q1","75.13465522250222","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013-Q2","65.86836457475287","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013-Q3","62.84596413274328","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2013-Q4","60.77654562750156","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2014-Q1","52.48458901488834","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2014-Q2","54.01704262165721","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2014-Q3","53.72169322692447","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2014-Q4","53.66936059828517","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q1","58.41156502536429","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q2","58.83458593205382","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q3","60.77853797588599","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2015-Q4","60.66759339906424","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016-Q1","61.61167955459845","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016-Q2","61.72431867277838","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016-Q3","61.21816624773068","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2016-Q4","61.74030090794958","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q1","60.22904315170298","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q2","60.43089902398465","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q3","59.62941902900459","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2017-Q4","58.7313637391076","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q1","59.6697625528975","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q2","59.2370877373941","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q3","59.09536954767583","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2018-Q4","59.01934957904543","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q1","60.96303595013001","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q2","61.16048401323178","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q3","61.59480797855305","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-Q4","62.45647014922396","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q1","62.58241394290506","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q2","61.64068880364773","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q3","63.1346243872953","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-Q4","58.33395651593491","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q1","54.33079660227807","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q2","62.96760602733625","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q3","59.81254111851404","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-Q4","57.42687462279707","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q1","54.47567218040252","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q2","55.5891521068149","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q3","55.8169747828819","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","Q","SYC","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-Q4","56.2928126425959","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Quarterly","Seychelles","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
